,Event.Id,Investigation.Type,Accident.Number,Event.Date,Location,Country,Latitude,Longitude,Airport.Code,Airport.Name,Injury.Severity,Aircraft.damage,Aircraft.Category,Registration.Number,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,FAR.Description,Schedule,Purpose.of.flight,Air.carrier,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Report.Status,Publication.Date,Month,Year,Total.People
86813,20201217102427,Accident,ERA21LA079,2020-12-11,"Nantucket, MA",United States,411534N,0070330W,ACK,NANTUCKET MEMORIAL,Non-Fatal,Substantial,Airplane,N8436T,PIPER,PA-28-161,No,1.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,1.0,VMC,,The pilot's failure to maintain adequate clearance from obstacles during the attempted go around following an approach to landing in sun glare.  ,,12.0,2020.0,1.0
86816,20201213102405,Accident,ERA21LA068,2020-12-12,"Attalla, AL",United States,034535N,0086512W,,,Fatal,Destroyed,Airplane,N5470U,BEECH,V35A,No,1.0,,091,,Personal,,1.0,0.0,0.0,0.0,,,,06-01-2021,12.0,2020.0,1.0
86817,20201213102407,Accident,ERA21LA070,2020-12-12,"Nashville, TN",United States,036252N,0865649W,,,Non-Fatal,Substantial,Airplane,N7639P,PIPER,PA24,No,1.0,,091,,Personal,,0.0,1.0,0.0,0.0,VMC,,,22-12-2020,12.0,2020.0,1.0
86820,20201213102411,Accident,ERA21LA073,2020-12-13,"Marion, NC",United States,354313N,0082051W,9A9,Shiflet Field,Non-Fatal,Substantial,Airplane,N138CT,FLIGHT DESIGN,CTSW,No,1.0,,091,,Personal,,0.0,2.0,0.0,0.0,VMC,,,23-12-2020,12.0,2020.0,2.0
86822,20201215102415,Accident,CEN21LA086,2020-12-14,"Leadville, CO",United States,391327N,1061855W,LXV,Lake County,Non-Fatal,Substantial,Airplane,N686TM,ECLIPSE,EA 500,No,2.0,Turbo Fan,091,,Personal,,0.0,0.0,0.0,1.0,VMC,,"The pilots failure to maintain proper control of the airplane, which led to an unstabilized approach and a long landing on a runway contaminated with ice and patchy packed snow resulting in a runway excursion.

",22-09-2021,12.0,2020.0,1.0
86823,20201217102426,Accident,ERA21LA078,2020-12-15,"Orlando, FL",United States,283143N,0812853W,NONE,Lake,Non-Fatal,Substantial,Airplane,N5023L,LAKE,LA-4-200,No,1.0,Reciprocating,091,,Personal,ISLAND HOPPERS SEAPLANES 2 LLC,0.0,1.0,0.0,0.0,VMC,,The pilots improper recovery from a bounced landing.,,12.0,2020.0,1.0
86827,20201216102421,Accident,CEN21LA089,2020-12-16,"Bossier City, LA",United States,323022N,0933824W,,,Fatal,Destroyed,Airplane,N55168,PIPER,PA28,No,1.0,,091,,Personal,,2.0,0.0,0.0,0.0,IMC,,,06-01-2021,12.0,2020.0,2.0
86829,20201218102429,Accident,ERA21LA080,2020-12-17,"Pembroke Pines, FL",United States,255941N,0801524W,HWO,North Perry Airport,Non-Fatal,Destroyed,Airplane,N5547Y,SOCATA,TB10,No,1.0,,091,,Personal,"OCTOPUS FLYING CLUB, INC",0.0,0.0,4.0,0.0,VMC,,,07-01-2021,12.0,2020.0,4.0
86830,20201218102430,Accident,CEN21LA091,2020-12-17,"Aledo, TX",United States,323659N,0973825W,,,Fatal,Substantial,Airplane,N102JK,EXTRA FLUGZEUGPRODUKTIONS-UND,EA 300/L,No,1.0,,091,,Personal,ROCKSTAR AVIATION LLC,1.0,0.0,0.0,0.0,VMC,,,05-01-2021,12.0,2020.0,1.0
86832,20201222102449,Accident,CEN21LA097,2020-12-18,"Albion, NE",United States,414343N,0098321W,BVN,Albion Municipal Airport,Non-Fatal,Substantial,Airplane,N9590A,CESSNA,170,No,1.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,1.0,VMC,,The pilots failure to maintain directional control during the landing with a tailwind.,,12.0,2020.0,1.0
86834,20201219102435,Accident,CEN21LA092,2020-12-19,"Burleson, TX",United States,323355N,0971830W,FWS,Fort Worth Spinks Airport,Fatal,Substantial,Airplane,N935EK,SONEX,Tailwheel,Yes,,,091,,Personal,,1.0,0.0,0.0,0.0,VMC,,,05-01-2021,12.0,2020.0,1.0
86835,20201223102451,Accident,ERA21LA087,2020-12-19,"Naples, FL",United States,026751N,0081495W,APF,NAPLES MUNI,Non-Fatal,Substantial,Airplane,N662TC,PIPER,PA-46-310P,No,1.0,,091,,Personal,,0.0,2.0,0.0,0.0,VMC,,,04-01-2021,12.0,2020.0,2.0
86838,20201221102445,Accident,ERA21LA085,2020-12-21,"Midway, GA",United States,031437N,0811910W,1GA0,EAGLE NECK,Fatal,Substantial,Airplane,N2246S,CESSNA,210L,No,1.0,,091,,Personal,,1.0,0.0,0.0,0.0,IMC,,,07-01-2021,12.0,2020.0,1.0
86839,20201221102446,Accident,CEN21LA096,2020-12-21,"Grand Prairie, TX",United States,324156N,0097249W,,,Fatal,Destroyed,Airplane,N772BM,EXPRESS,CT,No,1.0,,091,NSCH,Personal,FRAZIER JOHN,2.0,0.0,0.0,0.0,VMC,,,12-01-2021,12.0,2020.0,2.0
86844,20201229102473,Accident,ERA21LA092,2020-12-22,"Culpeper, VA",United States,383128N,0775137W,CJR,Culpepper,Non-Fatal,Substantial,Airplane,N505LP,CESSNA,172S,No,1.0,Reciprocating,091,,Personal,WIFA (WASHINGTON INTERNATIONAL FLIGHT ACADEMY) LLC,0.0,0.0,0.0,2.0,VMC,,The pilots decision to land the airplane in crosswind conditions that exceeded the airplanes maximum demonstrated crosswind velocity.,,12.0,2020.0,2.0
86846,20201230102478,Accident,ERA21LA095,2020-12-22,"Madisonville, TN",United States,353237N,0842258W,MNV,MONROE COUNTY,Non-Fatal,Substantial,Airplane,N4580C,CESSNA,170,No,1.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,3.0,VMC,,"The pilot's failure to maintain directional control during the landing rollout, which resulted in a ground loop.",16-07-2021,12.0,2020.0,3.0
86849,20201228102461,Accident,CEN21LA100,2020-12-24,"Pecatonica, IL",United States,421814N,0892041W,,,Non-Fatal,Substantial,Airplane,N610DJ,WALTON DANIEL J,SONEX,Yes,1.0,,091,,Personal,,0.0,0.0,1.0,0.0,VMC,,,27-01-2021,12.0,2020.0,1.0
86853,20201227102457,Accident,CEN21LA098,2020-12-26,"Waldron, MO",United States,391350N,0094485W,06MO,NOAH'S ARK,Non-Fatal,Substantial,Airplane,N895BT,QUAD CITY AIRCRAFT CORP,Challenger II,No,1.0,Reciprocating,091,,Personal,,0.0,0.0,1.0,0.0,VMC,,The pilots improper landing flare during the rejected takeoff that resulted in a hard landing and nose landing gear collapse.,,12.0,2020.0,1.0
86855,20201228102463,Accident,ERA21LA090,2020-12-26,"Locust Grove, GA",United States,332151N,0084108W,GA04,MALLARDS LANDING,Non-Fatal,Substantial,Airplane,N75825,CESSNA,172,No,1.0,Reciprocating,091,,Personal,PATRICK RONALD D,0.0,0.0,0.0,2.0,VMC,,"The pilots improper recovery from a bounced landing, which resulted in a loss of directional control and subsequent runway excursion.",20-09-2021,12.0,2020.0,2.0
86857,20201228102458,Accident,ERA21LA088,2020-12-27,"Cleveland, GA",United States,343425N,0834257W,,,Non-Fatal,Substantial,Airplane,N5939D,PIPER,PA-22-150,No,1.0,,091,,Personal,,0.0,2.0,0.0,0.0,VMC,,,13-01-2021,12.0,2020.0,2.0
86861,20201228102464,Accident,WPR21LA075,2020-12-28,"Santa Ynez, CA",United States,343628N,0012053W,IZA,SANTA YNEZ,Non-Fatal,Substantial,Airplane,N5474D,BEECH,35,No,1.0,,091,,Personal,,0.0,3.0,0.0,0.0,VMC,,,14-01-2021,12.0,2020.0,3.0
86863,20210104102481,Accident,CEN21LA105,2020-12-28,"Navasota, TX",United States,302224N,0096652W,60R,NAVASOTA MUNI,Non-Fatal,Substantial,Airplane,N1236,PIPER,PA-30,No,2.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,1.0,VMC,,The pilots failure to extend the landing gear before landing. ,,12.0,2020.0,1.0
86867,20201229102474,Accident,CEN21LA103,2020-12-29,"Cypress, TX",United States,030250N,0095404W,,,Non-Fatal,Substantial,Airplane,N3702R,CESSNA,172H,No,1.0,,091,NSCH,Personal,Texas Flight Aviation,0.0,0.0,0.0,1.0,VMC,,,14-01-2021,12.0,2020.0,1.0
86868,20201230102476,Accident,ERA21LA093,2020-12-29,"Westfield, MA",United States,042930N,0724258W,BAF,WESTFIELD-BARNES RGNL,Non-Fatal,Substantial,Airplane,N916MT,BEECH,95-B55 (T42A),No,2.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,1.0,VMC,,The pilots failure to maintain control of the airplane during the landing and his failure to confirm that the landing gear was extended before landing.,,12.0,2020.0,1.0
86870,20201230102477,Accident,ERA21LA094,2020-12-29,"Stowe, PA",United States,401532N,0754026W,N47,POTTSTOWN MUNI,Non-Fatal,Substantial,Airplane,N6327F,CESSNA,182,No,1.0,Reciprocating,091,,Personal,BALDRICK AVIATION PARTNERSHIP LLC,0.0,0.0,0.0,1.0,VMC,,"The pilot's loss of directional control while landing in a gusty crosswind, which resulted in a runway excursion and subsequent impact with terrain. ",20-08-2021,12.0,2020.0,1.0
86875,20210105102494,Accident,ERA21LA096,2020-12-30,"Topping, VA",United States,037369N,0762648W,W75,HUMMEL FIELD,Non-Fatal,Substantial,Airplane,N96540,TAYLORCRAFT,BC12,No,1.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,2.0,VMC,,"The pilots failure to maintain directional control during landing, with resulted in a ground loop and subsequent nose over.",16-07-2021,12.0,2020.0,2.0
86876,20210105102495,Accident,ERA21LA097,2020-12-30,"Holly Ridge, NC",United States,342914N,0773137W,N21,HOLLY RIDGE/TOPSAIL ISLAND AIR,Non-Fatal,Substantial,Airplane,N728VM,MOONEY INTERNATIONAL CORP,M20TN,No,1.0,Reciprocating,091,,Personal,MBS Aviation,0.0,0.0,0.0,1.0,VMC,,The pilots failure to perform a go-around during an unstable approach to land which resulted in a landing area overshoot and a subsequent runway excursion. ,,12.0,2020.0,1.0
86878,20210602103192,Accident,ERA21LA238,2020-12-30,"York, PA",United States,039551N,0765223W,THV,YORK,Non-Fatal,Substantial,Airplane,N463ST,PIPER AIRCRAFT INC,PA46R-350T,No,1.0,,091,,Personal,,0.0,0.0,0.0,3.0,VMC,,,25-06-2021,12.0,2020.0,3.0
86882,20210105102496,Incident,ENG21LA011,2020-12-31,"Opa Locka, FL",United States,255425N,0801641W,OPF,Opa Locka Executive Airport,Non-Fatal,Minor,Airplane,N75TL,CESSNA,501,No,2.0,,091,NSCH,Personal,,0.0,0.0,0.0,1.0,,,,26-05-2021,12.0,2020.0,1.0
86885,20210104102492,Accident,WPR21LA079,2021-01-01,"Riverside, UT",United States,414648N,0112830W,PRIV,PRIVATE,Non-Fatal,Substantial,Airplane,N1571A,PIPER,PA-20-135,No,1.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,4.0,VMC,,"A failure of the throttle control during a landing roll, which resulted in a loss of control and collision with a fence.",20-09-2021,1.0,2021.0,4.0
86888,20210102102480,Accident,CEN21LA104,2021-01-02,"New Hudson, MI",United States,423034N,0833725W,Y47,Oakland Southwest,Fatal,Destroyed,Airplane,N8347P,PIPER,PA-24-250,No,1.0,,091,,Personal,,3.0,0.0,0.0,0.0,IMC,,,26-01-2021,1.0,2021.0,3.0
86889,20210104102485,Accident,WPR21LA078,2021-01-02,"Moab, UT",United States,384527N,1094513W,CNY,CANYONLANDS FLD,Non-Fatal,Substantial,Airplane,N833RT,CESSNA,P210N,No,1.0,,091,,Personal,NASH LLC,0.0,0.0,0.0,4.0,VMC,,,02-02-2021,1.0,2021.0,4.0
86891,20210104102483,Accident,WPR21LA076,2021-01-03,"Santa Monica, CA",United States,034057N,0118275W,SMO,SANTA MONICA MUNI,Non-Fatal,Substantial,Airplane,N52NL,EXTRA FLUGZEUGBAU GMBH,EA 300/L,No,1.0,Reciprocating,091,,Personal,MARAUDER AVIATION LLC,0.0,0.0,0.0,1.0,VMC,,"The pilot's failure to maintain directional control during the landing roll, which resulted in a ground-loop.",20-09-2021,1.0,2021.0,1.0
86893,20210104102486,Accident,CEN21LA107,2021-01-04,"Cash, AR",United States,354224N,0905642W,,,Fatal,Destroyed,Airplane,N325GC,HAWKER BEECHCRAFT CORP,G58,No,2.0,,091,,Personal,,2.0,0.0,0.0,0.0,VMC,,,13-01-2021,1.0,2021.0,2.0
86894,20210112102519,Accident,ERA21LA100,2021-01-04,"O'Brien, FL",United States,030523N,0083511W,9FLO,Suwannee Belle Airport,Non-Fatal,Substantial,Airplane,N616PM,MURPHY,Rebel,Yes,1.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,2.0,VMC,,"A partially engaged right wheel brake, which restricted the airplanes acceleration and the pilots ability to pitch to takeoff attitude, and resulted in an aborted takeoff and subsequent runway excursion.",20-08-2021,1.0,2021.0,2.0
86903,20210110102508,Accident,WPR21LA082,2021-01-09,"Warm Springs, OR",United States,445946N,0121816W,,,Fatal,Destroyed,Airplane,N3RB,CESSNA,560,No,2.0,,091,,Personal,,1.0,0.0,0.0,0.0,VMC,,,03-02-2021,1.0,2021.0,1.0
86911,20210110102509,Accident,ERA21LA098,2021-01-10,"Old Bethpage, NY",United States,404535N,0732647W,FRG,Republic Airport,Non-Fatal,Substantial,Airplane,N421DP,CESSNA,421B,No,2.0,,091,,Personal,,0.0,0.0,1.0,0.0,VMC,,,25-01-2021,1.0,2021.0,1.0
86912,20210115102525,Accident,ERA21LA102,2021-01-11,"Vineland, NJ",United States,393248N,0745746W,28N,Vineland-Downstown Airport,Fatal,Substantial,Airplane,UNREG,KOLB,FIRESTAR,No,1.0,,091,,Personal,,1.0,0.0,0.0,0.0,VMC,,,09-03-2021,1.0,2021.0,1.0
86913,20210113102521,Accident,CEN21LA112,2021-01-12,"Sparta, MI",United States,043748N,0854021W,8D4,Paul C Miller,Non-Fatal,Substantial,Airplane,N35718,PIPER,PA-32R-301,No,1.0,,091,NSCH,Personal,,0.0,0.0,0.0,2.0,IMC,,,14-01-2021,1.0,2021.0,2.0
86916,20210414102909,Accident,CEN21LA189,2021-01-12,"Poplar Grove, IL",United States,421917N,0885015W,C77,Poplar Grove,Non-Fatal,Substantial,Airplane,N436T,BEECH,P35,No,1.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,1.0,VMC,,"The pilot's distraction and his failure to maintain a proper glidepath on the approach, which resulted in him landing short of the runway and impacting a snowbank.
",20-08-2021,1.0,2021.0,1.0
86918,20210113102522,Accident,ERA21LA101,2021-01-13,"Columbia, SC",United States,033591N,0081011W,,,Fatal,Destroyed,Airplane,N266DC,BEECH,F33,No,,,091,,Personal,,1.0,0.0,0.0,0.0,IMC,,,26-01-2021,1.0,2021.0,1.0
86920,20210119102532,Accident,ERA21LA107,2021-01-13,"Pell City, AL",United States,333453N,0861429W,PLR,ST CLAIR COUNTY,Non-Fatal,Substantial,Airplane,N771JP,EXTRA FLUGZEUGBAU GMBH,EA 300/L,No,1.0,,091,,Personal,,0.0,0.0,0.0,1.0,VMC,,,04-02-2021,1.0,2021.0,1.0
86922,20210204102595,Accident,WPR21LA100,2021-01-14,"Kelso, WA",United States,046712N,0122540W,KLS,SOUTHWEST WASHINGTON RGNL,Non-Fatal,Substantial,Airplane,N5930R,CESSNA,172G,No,1.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,1.0,VMC,,"The pilots failure to maintain directional control during the landing roll, which resulted in a runway excursion and subsequent nose over.  ",20-09-2021,1.0,2021.0,1.0
86923,20210115102526,Accident,ERA21LA103,2021-01-15,"Hollywood, FL",United States,002604N,0801427W,HWO,NORTH PERRY,Non-Fatal,Substantial,Airplane,N404N,TL ULTRALIGHT SRO,STINGSPORT,No,1.0,,091,,Personal,,0.0,0.0,0.0,1.0,VMC,,,10-02-2021,1.0,2021.0,1.0
86924,20210121102542,Accident,WPR21LA092,2021-01-16,"Elko, NV",United States,040565N,0115360W,,,Non-Fatal,Substantial,Airplane,N2828M,CREEK MICHEL W,BEARHAWK,Yes,1.0,Reciprocating,091,,Personal,,0.0,1.0,0.0,0.0,VMC,,"The pilots unstable approach to land, which resulted in a loss of directional control and subsequent nose over.  Contributing to the accident was the pilots decision to continue an approach in sun glare conditions.   ",20-09-2021,1.0,2021.0,1.0
86927,20210118102529,Accident,ERA21LA105,2021-01-17,"Richmond Hill, GA",United States,315618N,0811812W,,,Non-Fatal,Substantial,Airplane,N919DC,CESSNA,177RG,No,,,091,,Personal,,0.0,0.0,0.0,1.0,VMC,,,05-02-2021,1.0,2021.0,1.0
86938,20210121102543,Accident,ERA21LA109,2021-01-21,"Minneola, FL",United States,283734N,0081480W,,,Non-Fatal,Substantial,Airplane,N4469Z,PLANTE,Challenger II,Yes,1.0,,091,,Personal,,0.0,0.0,1.0,0.0,VMC,,,10-02-2021,1.0,2021.0,1.0
86940,20210125102553,Accident,WPR21LA094,2021-01-21,"Eagle Point, OR",United States,042158N,1222711W,,,Non-Fatal,Substantial,Airplane,N322TR,RANDY WAYNE MALONEY,M1,No,,,091,,Personal,,0.0,2.0,0.0,0.0,VMC,,,05-02-2021,1.0,2021.0,2.0
86946,20210125102557,Accident,ERA21LA113,2021-01-23,"Rockingham, NC",United States,345330N,0794526W,RCZ,RICHMOND COUNTY AIRPORT,Non-Fatal,Substantial,Airplane,N42714,CESSNA,182,No,1.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,1.0,VMC,,"The pilots improper recovery from a bounced landing, which resulted in a subsequent hard landing and a runway excursion.",20-08-2021,1.0,2021.0,1.0
86947,20210126102560,Accident,ERA21LA114,2021-01-23,"Terrell, NC",United States,353726N,0805550W,NONE,Lake,Non-Fatal,Substantial,Airplane,N480F,AVIAT,A1,No,1.0,Reciprocating,091,,Personal,,0.0,1.0,0.0,0.0,VMC,,"The pilots failure to retract the landing gear on the amphibious airplane prior to a water landing, resulting in a nose over and structural damage to the airframe. The mechanics failure to remove electrical tape from the pitot tube, the pilots inadequate preflight inspection, and the pilots failure to visually confirm the landing gear position prior to touchdown were all factors in the accident.",20-08-2021,1.0,2021.0,1.0
86950,20210126102559,Accident,WPR21LA096,2021-01-24,"Spotted Bear, MT",United States,475950N,1133448W,8U4,SPOTTED BEAR /USFS/,Non-Fatal,Substantial,Airplane,N55BT,HECKEL,Super Sportsman,Yes,1.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,2.0,VMC,,The pilots failure to maintain aircraft control during the landing roll on an unimproved snow-covered runway which resulted in a nose-over.,,1.0,2021.0,2.0
86952,20210128102570,Accident,ERA21WA118,2021-01-24,"Porto Nacional, OF",Brazil,010112S,0048335W,SWEJ,Associação Tocantinense de Avi,Fatal,Substantial,Airplane,PT-LYG,BEECH,95,No,,,NUSN,,Personal,(CONSTRUT.MEIRELLES MASCARENHAS LTDA),6.0,0.0,0.0,0.0,,,,,1.0,2021.0,6.0
86953,20210125102547,Accident,ERA21LA111,2021-01-25,"Boynton Beach, FL",United States,263228N,0080213W,LNA,PALM BEACH COUNTY PARK,Fatal,Substantial,Airplane,N266ND,PIPER,PA-28-161,No,1.0,,091,,Personal,2Fly Airborne,1.0,0.0,0.0,0.0,VMC,,,04-02-2021,1.0,2021.0,1.0
86957,20210128102567,Accident,CEN21LA117,2021-01-26,"Waller, TX",United States,295934N,0955550W,37XA,Skydive Houston,Non-Fatal,Substantial,Airplane,N444PZ,ZENAIR ZODIAC,601HDS,Yes,1.0,,091,NSCH,Personal,,0.0,0.0,1.0,0.0,VMC,,,03-02-2021,1.0,2021.0,1.0
86960,20210129102572,Accident,WPR21LA097,2021-01-27,"Salish Sea, WA",United States,048178N,1234057W,,,Fatal,Substantial,Airplane,N9114A,CESSNA,170A,No,1.0,,091,,Personal,,1.0,0.0,0.0,0.0,VMC,,,16-02-2021,1.0,2021.0,1.0
86964,20210128102571,Accident,ERA21LA119,2021-01-28,"Lawrenceville, GA",United States,335841N,0835745W,LZU,GWINNETT COUNTY - BRISCOE FLD,Non-Fatal,Substantial,Airplane,N997MC,CESSNA,172R,No,1.0,Reciprocating,091,,Personal,AEROVENTURES FLYING CLUB INC,0.0,0.0,0.0,1.0,VMC,,"The pilot's failure to maintain directional control during landing in a gusting crosswind, which resulted in a loss of control and runway excursion.",20-08-2021,1.0,2021.0,1.0
86973,20210201102580,Accident,CEN21LA119,2021-01-31,"Silt, CO",United States,393111N,0107400W,RIL,,Non-Fatal,Destroyed,Airplane,N4376Q,CESSNA,172,No,1.0,,091,,Personal,,0.0,0.0,3.0,0.0,VMC,,,16-02-2021,1.0,2021.0,3.0
86980,20210203102592,Accident,ERA21LA122,2021-02-02,"Leicester, MA",United States,421636N,0715734E,ORH,Worcester Regional Airport,Non-Fatal,Substantial,Airplane,N221ST,PIPER,PA46,No,1.0,,091,,Personal,Forza Management Co,0.0,3.0,0.0,0.0,VMC,,,18-02-2021,2.0,2021.0,3.0
86984,20210204102598,Accident,CEN21LA123,2021-02-03,"Weidman, MI",United States,434314N,0008508W,D11,Ojibwa Airpark,Non-Fatal,Substantial,Airplane,N26811,PIPER,J3F-50,No,1.0,Reciprocating,091,,Personal,JACOBS JAMES A,0.0,0.0,0.0,0.0,VMC,,The pilots failure to maintain clearance from terrain during a low approach over a snow-covered runway. Contributing to the accident was the loss of depth perception due to the bright sunlight and snow. ,,2.0,2021.0,0.0
86991,20210205102607,Accident,WPR21LA106,2021-02-05,"Thermal, CA",United States,333712N,0011690W,KTRM,Thermal,Non-Fatal,Substantial,Airplane,N7850K,JABIRU,SP 250,No,1.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,1.0,VMC,,"The pilots loss of directional control during landing in gusting wind conditions, which resulted in a runway excursion and nose over.",20-09-2021,2.0,2021.0,1.0
86994,20210216102635,Accident,CEN21LA129,2021-02-05,"Larned, KS",United States,381050N,0099555W,LQR,Pawnee County Airport,Non-Fatal,Unknown,Airplane,N115FP,COLUMBIA AIRCRAFT MFG,LC42-550FG,No,1.0,,091,,Personal,,0.0,0.0,0.0,2.0,VMC,,,08-03-2021,2.0,2021.0,2.0
86996,20210208102609,Accident,ERA21LA124,2021-02-07,"Belvidere, TN",United States,035513N,0086419W,BGF,Winchester Muni,Fatal,Destroyed,Airplane,N44776,CESSNA,441,No,2.0,,091,,Personal,,2.0,0.0,0.0,0.0,IMC,,,02-03-2021,2.0,2021.0,2.0
86997,20210208102610,Accident,ERA21LA125,2021-02-07,"Columbia, SC",United States,003400N,0008000W,,,Non-Fatal,Substantial,Airplane,N24476,TAYLORCRAFT,BC-65,No,1.0,,091,,Personal,DUNN WARD A,0.0,1.0,0.0,0.0,VMC,,,24-02-2021,2.0,2021.0,1.0
87002,20210209102614,Accident,WPR21LA108,2021-02-08,"Saratoga, WY",United States,004260N,1073448W,,,Non-Fatal,Substantial,Airplane,N7569A,ABBETT GERRY,LANCAIR EVOLUTION,Yes,1.0,,091,,Personal,GERRY ABBETT,0.0,2.0,0.0,0.0,VMC,,,23-02-2021,2.0,2021.0,2.0
87003,20210209102616,Accident,CEN21FA125,2021-02-08,"Galt, MO",United States,040626N,0932229W,,,Fatal,Substantial,Airplane,N8080G,CESSNA,177RG,No,1.0,,091,,Personal,AIRCRAFT PARTNERS LLC,2.0,0.0,0.0,0.0,IMC,,,23-02-2021,2.0,2021.0,2.0
87008,20210218102642,Accident,WPR21LA112,2021-02-08,"Price, UT",United States,393650N,0110456W,PUC,CARBON COUNTY RGNL/BUCK DAVIS,Non-Fatal,Substantial,Airplane,N62055,MAULE,M-5-180C,No,1.0,Reciprocating,091,,Personal,WILLIAM MASTIN,0.0,0.0,0.0,2.0,VMC,,"The pilots failure to maintain directional control during the takeoff roll, which resulted in a ground loop, runway excursion and collision with terrain.",29-09-2021,2.0,2021.0,2.0
87012,20210217102640,Accident,ERA21LA131,2021-02-10,"Lake Placid, FL",United States,271442N,0812450W,09FA,Placid lakes,Non-Fatal,Substantial,Airplane,N8183C,PIPER,PA-18,No,1.0,Reciprocating,091,,Personal,,0.0,1.0,0.0,0.0,VMC,,"The pilots failure to ensure that the aft seat cushion was adequately secured, which resulted in its movement, subsequent interference with the flight controls, and a hard landing.",20-08-2021,2.0,2021.0,1.0
